,date,hour,net_price,quantity,cost,avg_bench,product_id,product_name,gross_price,day_of_month,year,month,datetime,day_of_week_n,net_price_day_0,net_price_day_1,net_price_day_2,net_price_day_3,net_price_day_4,net_price_day_5,net_price_day_6
18768,2023-07-04,21,3110.0,0.0,,,,,,,,,,,,,,,,,
7288,2023-07-04,22,3110.0,4.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,3110.0,4.0,2023.0,7.0,,,,,,,,,
7289,2023-07-04,23,3020.0,20.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,3020.0,4.0,2023.0,7.0,,,,,,,,,
18769,2023-07-05,0,3020.0,0.0,,,,,,,,,,,,,,,,,
18770,2023-07-05,1,3020.0,0.0,,,,,,,,,,,,,,,,,
18771,2023-07-05,2,3020.0,0.0,,,,,,,,,,,,,,,,,
18772,2023-07-05,3,3020.0,0.0,,,,,,,,,,,,,,,,,
18773,2023-07-05,4,3020.0,0.0,,,,,,,,,,,,,,,,,
18774,2023-07-05,5,3020.0,0.0,,,,,,,,,,,,,,,,,
18775,2023-07-05,6,3020.0,0.0,,,,,,,,,,,,,,,,,
7290,2023-07-05,7,3020.0,10.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,3020.0,5.0,2023.0,7.0,,,,,,,,,
7291,2023-07-05,7,3110.0,4.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,3110.0,5.0,2023.0,7.0,,,,,,,,,
7292,2023-07-05,8,2250.0,4.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2250.0,5.0,2023.0,7.0,,,,,,,,,
7293,2023-07-05,8,3110.0,4.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,3110.0,5.0,2023.0,7.0,,,,,,,,,
7294,2023-07-05,9,3110.0,8.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,3110.0,5.0,2023.0,7.0,,,,,,,,,
7295,2023-07-05,10,2740.0,10.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2740.0,5.0,2023.0,7.0,,,,,,,,,
7296,2023-07-05,10,2820.0,4.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,5.0,2023.0,7.0,,,,,,,,,
7297,2023-07-05,10,3110.0,24.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,3110.0,5.0,2023.0,7.0,,,,,,,,,
7298,2023-07-05,11,2740.0,10.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2740.0,5.0,2023.0,7.0,,,,,,,,,
7299,2023-07-05,11,2820.0,12.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,5.0,2023.0,7.0,,,,,,,,,
7300,2023-07-05,11,3110.0,4.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,3110.0,5.0,2023.0,7.0,,,,,,,,,
7301,2023-07-05,12,2820.0,4.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,5.0,2023.0,7.0,,,,,,,,,
7302,2023-07-05,12,3110.0,4.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,3110.0,5.0,2023.0,7.0,,,,,,,,,
7303,2023-07-05,13,2820.0,28.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,5.0,2023.0,7.0,,,,,,,,,
7304,2023-07-05,14,2820.0,12.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,5.0,2023.0,7.0,,,,,,,,,
7305,2023-07-05,15,2740.0,40.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2740.0,5.0,2023.0,7.0,,,,,,,,,
7306,2023-07-05,15,2820.0,32.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,5.0,2023.0,7.0,,,,,,,,,
7307,2023-07-05,15,3110.0,12.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,3110.0,5.0,2023.0,7.0,,,,,,,,,
7308,2023-07-05,16,2180.0,10.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2180.0,5.0,2023.0,7.0,,,,,,,,,
7309,2023-07-05,16,2740.0,10.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2740.0,5.0,2023.0,7.0,,,,,,,,,
7310,2023-07-05,16,2820.0,12.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,5.0,2023.0,7.0,,,,,,,,,
7311,2023-07-05,17,2740.0,10.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2740.0,5.0,2023.0,7.0,,,,,,,,,
7312,2023-07-05,17,2820.0,16.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,5.0,2023.0,7.0,,,,,,,,,
7313,2023-07-05,18,2740.0,30.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2740.0,5.0,2023.0,7.0,,,,,,,,,
7314,2023-07-05,18,2820.0,28.0,1808.9821,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,5.0,2023.0,7.0,,,,,,,,,
18776,2023-07-05,19,2820.0,0.0,,,,,,,,,,,,,,,,,
7315,2023-07-05,20,2740.0,10.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2740.0,5.0,2023.0,7.0,,,,,,,,,
7316,2023-07-05,20,2820.0,24.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,5.0,2023.0,7.0,,,,,,,,,
7317,2023-07-05,21,2820.0,4.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,5.0,2023.0,7.0,,,,,,,,,
18777,2023-07-05,22,2820.0,0.0,,,,,,,,,,,,,,,,,
7318,2023-07-05,23,2740.0,10.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2740.0,5.0,2023.0,7.0,,,,,,,,,
18778,2023-07-06,0,2740.0,0.0,,,,,,,,,,,,,,,,,
18779,2023-07-06,1,2740.0,0.0,,,,,,,,,,,,,,,,,
18780,2023-07-06,2,2740.0,0.0,,,,,,,,,,,,,,,,,
18781,2023-07-06,3,2740.0,0.0,,,,,,,,,,,,,,,,,
18782,2023-07-06,4,2740.0,0.0,,,,,,,,,,,,,,,,,
18783,2023-07-06,5,2740.0,0.0,,,,,,,,,,,,,,,,,
18784,2023-07-06,6,2740.0,0.0,,,,,,,,,,,,,,,,,
7319,2023-07-06,7,3110.0,4.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,3110.0,6.0,2023.0,7.0,,,,,,,,,
18785,2023-07-06,8,3110.0,0.0,,,,,,,,,,,,,,,,,
7320,2023-07-06,9,2740.0,10.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2740.0,6.0,2023.0,7.0,,,,,,,,,
7321,2023-07-06,10,2740.0,60.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2740.0,6.0,2023.0,7.0,,,,,,,,,
7322,2023-07-06,10,2820.0,8.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,6.0,2023.0,7.0,,,,,,,,,
7323,2023-07-06,11,2820.0,24.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,6.0,2023.0,7.0,,,,,,,,,
7324,2023-07-06,12,2820.0,16.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,6.0,2023.0,7.0,,,,,,,,,
7325,2023-07-06,13,2820.0,12.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,6.0,2023.0,7.0,,,,,,,,,
7326,2023-07-06,14,2820.0,28.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,6.0,2023.0,7.0,,,,,,,,,
7327,2023-07-06,15,2740.0,10.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2740.0,6.0,2023.0,7.0,,,,,,,,,
7328,2023-07-06,15,2820.0,16.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,6.0,2023.0,7.0,,,,,,,,,
7329,2023-07-06,16,2740.0,30.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2740.0,6.0,2023.0,7.0,,,,,,,,,
7330,2023-07-06,16,2820.0,8.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,6.0,2023.0,7.0,,,,,,,,,
7331,2023-07-06,17,2740.0,10.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2740.0,6.0,2023.0,7.0,,,,,,,,,
7332,2023-07-06,17,2820.0,4.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,6.0,2023.0,7.0,,,,,,,,,
7333,2023-07-06,18,2740.0,10.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2740.0,6.0,2023.0,7.0,,,,,,,,,
7334,2023-07-06,18,2820.0,8.0,1868.4707,2722.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,6.0,2023.0,7.0,,,,,,,,,
7335,2023-07-06,19,2740.0,20.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2740.0,6.0,2023.0,7.0,,,,,,,,,
7336,2023-07-06,19,2820.0,16.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,6.0,2023.0,7.0,,,,,,,,,
7337,2023-07-06,20,2740.0,10.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2740.0,6.0,2023.0,7.0,,,,,,,,,
7338,2023-07-06,20,2820.0,12.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,6.0,2023.0,7.0,,,,,,,,,
7339,2023-07-06,21,2820.0,12.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,6.0,2023.0,7.0,,,,,,,,,
18786,2023-07-06,22,2820.0,0.0,,,,,,,,,,,,,,,,,
18787,2023-07-06,23,2820.0,0.0,,,,,,,,,,,,,,,,,
7340,2023-07-07,0,2820.0,8.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,7.0,2023.0,7.0,,,,,,,,,
18788,2023-07-07,1,2820.0,0.0,,,,,,,,,,,,,,,,,
18789,2023-07-07,2,2820.0,0.0,,,,,,,,,,,,,,,,,
18790,2023-07-07,3,2820.0,0.0,,,,,,,,,,,,,,,,,
18791,2023-07-07,4,2820.0,0.0,,,,,,,,,,,,,,,,,
18792,2023-07-07,5,2820.0,0.0,,,,,,,,,,,,,,,,,
18793,2023-07-07,6,2820.0,0.0,,,,,,,,,,,,,,,,,
18794,2023-07-07,7,2820.0,0.0,,,,,,,,,,,,,,,,,
7341,2023-07-07,8,2820.0,12.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,7.0,2023.0,7.0,,,,,,,,,
18795,2023-07-07,9,2820.0,0.0,,,,,,,,,,,,,,,,,
7342,2023-07-07,10,2850.0,20.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2850.0,7.0,2023.0,7.0,,,,,,,,,
7343,2023-07-07,10,2940.0,8.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2940.0,7.0,2023.0,7.0,,,,,,,,,
18796,2023-07-07,11,2940.0,0.0,,,,,,,,,,,,,,,,,
7344,2023-07-07,12,2940.0,4.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2940.0,7.0,2023.0,7.0,,,,,,,,,
7345,2023-07-07,13,2820.0,4.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,7.0,2023.0,7.0,,,,,,,,,
18797,2023-07-07,14,2820.0,0.0,,,,,,,,,,,,,,,,,
7346,2023-07-07,15,2820.0,8.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,7.0,2023.0,7.0,,,,,,,,,
7347,2023-07-07,15,2950.0,16.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,7.0,2023.0,7.0,,,,,,,,,
7348,2023-07-07,16,2740.0,10.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2740.0,7.0,2023.0,7.0,,,,,,,,,
7349,2023-07-07,16,2950.0,4.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,7.0,2023.0,7.0,,,,,,,,,
7350,2023-07-07,17,2820.0,4.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,7.0,2023.0,7.0,,,,,,,,,
7351,2023-07-07,17,2860.0,30.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2860.0,7.0,2023.0,7.0,,,,,,,,,
7352,2023-07-07,17,2950.0,24.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,7.0,2023.0,7.0,,,,,,,,,
7353,2023-07-07,18,2820.0,8.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,7.0,2023.0,7.0,,,,,,,,,
7354,2023-07-07,18,2860.0,40.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2860.0,7.0,2023.0,7.0,,,,,,,,,
7355,2023-07-07,18,2950.0,8.0,1873.2186,2889.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,7.0,2023.0,7.0,,,,,,,,,
7356,2023-07-07,19,2820.0,8.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,7.0,2023.0,7.0,,,,,,,,,
7357,2023-07-07,19,2950.0,4.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,7.0,2023.0,7.0,,,,,,,,,
7358,2023-07-07,20,2950.0,4.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,7.0,2023.0,7.0,,,,,,,,,
18798,2023-07-07,21,2950.0,0.0,,,,,,,,,,,,,,,,,
7359,2023-07-07,22,2820.0,4.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2820.0,7.0,2023.0,7.0,,,,,,,,,
18799,2023-07-07,23,2820.0,0.0,,,,,,,,,,,,,,,,,
18800,2023-07-08,0,2820.0,0.0,,,,,,,,,,,,,,,,,
18801,2023-07-08,1,2820.0,0.0,,,,,,,,,,,,,,,,,
18802,2023-07-08,2,2820.0,0.0,,,,,,,,,,,,,,,,,
18803,2023-07-08,3,2820.0,0.0,,,,,,,,,,,,,,,,,
18804,2023-07-08,4,2820.0,0.0,,,,,,,,,,,,,,,,,
18805,2023-07-08,5,2820.0,0.0,,,,,,,,,,,,,,,,,
18806,2023-07-08,6,2820.0,0.0,,,,,,,,,,,,,,,,,
18807,2023-07-08,7,2820.0,0.0,,,,,,,,,,,,,,,,,
7360,2023-07-08,8,2950.0,8.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,8.0,2023.0,7.0,,,,,,,,,
18808,2023-07-08,9,2950.0,0.0,,,,,,,,,,,,,,,,,
7361,2023-07-08,10,2950.0,4.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,8.0,2023.0,7.0,,,,,,,,,
18809,2023-07-08,11,2950.0,0.0,,,,,,,,,,,,,,,,,
7362,2023-07-08,12,2950.0,4.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,8.0,2023.0,7.0,,,,,,,,,
7363,2023-07-08,13,2950.0,4.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,8.0,2023.0,7.0,,,,,,,,,
7364,2023-07-08,14,2950.0,4.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,8.0,2023.0,7.0,,,,,,,,,
7365,2023-07-08,15,2950.0,12.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,8.0,2023.0,7.0,,,,,,,,,
7366,2023-07-08,16,2950.0,4.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,8.0,2023.0,7.0,,,,,,,,,
7367,2023-07-08,17,2950.0,4.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,8.0,2023.0,7.0,,,,,,,,,
18810,2023-07-08,18,2950.0,0.0,,,,,,,,,,,,,,,,,
18811,2023-07-08,19,2950.0,0.0,,,,,,,,,,,,,,,,,
7368,2023-07-08,20,2950.0,4.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,8.0,2023.0,7.0,,,,,,,,,
7369,2023-07-08,21,2740.0,10.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2740.0,8.0,2023.0,7.0,,,,,,,,,
7370,2023-07-08,22,2950.0,4.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,8.0,2023.0,7.0,,,,,,,,,
7371,2023-07-08,23,2950.0,12.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,8.0,2023.0,7.0,,,,,,,,,
18812,2023-07-09,0,2950.0,0.0,,,,,,,,,,,,,,,,,
18813,2023-07-09,1,2950.0,0.0,,,,,,,,,,,,,,,,,
18814,2023-07-09,2,2950.0,0.0,,,,,,,,,,,,,,,,,
18815,2023-07-09,3,2950.0,0.0,,,,,,,,,,,,,,,,,
18816,2023-07-09,4,2950.0,0.0,,,,,,,,,,,,,,,,,
18817,2023-07-09,5,2950.0,0.0,,,,,,,,,,,,,,,,,
18818,2023-07-09,6,2950.0,0.0,,,,,,,,,,,,,,,,,
18819,2023-07-09,7,2950.0,0.0,,,,,,,,,,,,,,,,,
18820,2023-07-09,8,2950.0,0.0,,,,,,,,,,,,,,,,,
7372,2023-07-09,9,2950.0,4.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,9.0,2023.0,7.0,,,,,,,,,
7373,2023-07-09,10,2950.0,4.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,9.0,2023.0,7.0,,,,,,,,,
7374,2023-07-09,11,2950.0,12.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,9.0,2023.0,7.0,,,,,,,,,
7375,2023-07-09,12,2950.0,20.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,9.0,2023.0,7.0,,,,,,,,,
7376,2023-07-09,13,2950.0,20.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,9.0,2023.0,7.0,,,,,,,,,
7377,2023-07-09,14,2860.0,9.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2860.0,9.0,2023.0,7.0,,,,,,,,,
7378,2023-07-09,15,2860.0,20.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2860.0,9.0,2023.0,7.0,,,,,,,,,
7379,2023-07-09,15,2950.0,12.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,9.0,2023.0,7.0,,,,,,,,,
7380,2023-07-09,16,2860.0,10.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2860.0,9.0,2023.0,7.0,,,,,,,,,
7381,2023-07-09,16,2950.0,4.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,9.0,2023.0,7.0,,,,,,,,,
7382,2023-07-09,17,2950.0,20.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,9.0,2023.0,7.0,,,,,,,,,
7383,2023-07-09,18,2950.0,16.0,1884.5786,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,9.0,2023.0,7.0,,,,,,,,,
7384,2023-07-09,19,2950.0,4.0,1889.3698,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,9.0,2023.0,7.0,,,,,,,,,
18821,2023-07-09,20,2950.0,0.0,,,,,,,,,,,,,,,,,
18822,2023-07-09,21,2950.0,0.0,,,,,,,,,,,,,,,,,
18823,2023-07-09,22,2950.0,0.0,,,,,,,,,,,,,,,,,
18824,2023-07-09,23,2950.0,0.0,,,,,,,,,,,,,,,,,
18825,2023-07-10,0,2950.0,0.0,,,,,,,,,,,,,,,,,
18826,2023-07-10,1,2950.0,0.0,,,,,,,,,,,,,,,,,
18827,2023-07-10,2,2950.0,0.0,,,,,,,,,,,,,,,,,
18828,2023-07-10,3,2950.0,0.0,,,,,,,,,,,,,,,,,
18829,2023-07-10,4,2950.0,0.0,,,,,,,,,,,,,,,,,
18830,2023-07-10,5,2950.0,0.0,,,,,,,,,,,,,,,,,
18831,2023-07-10,6,2950.0,0.0,,,,,,,,,,,,,,,,,
18832,2023-07-10,7,2950.0,0.0,,,,,,,,,,,,,,,,,
7385,2023-07-10,8,2950.0,8.0,1889.3698,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,10.0,2023.0,7.0,,,,,,,,,
7386,2023-07-10,9,2950.0,8.0,1889.3698,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,10.0,2023.0,7.0,,,,,,,,,
7387,2023-07-10,10,2860.0,10.0,1889.3698,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2860.0,10.0,2023.0,7.0,,,,,,,,,
7388,2023-07-10,11,2860.0,20.0,1889.3698,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2860.0,10.0,2023.0,7.0,,,,,,,,,
7389,2023-07-10,11,2950.0,20.0,1889.3698,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,10.0,2023.0,7.0,,,,,,,,,
7390,2023-07-10,12,2950.0,4.0,1889.3698,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,10.0,2023.0,7.0,,,,,,,,,
7391,2023-07-10,13,2950.0,16.0,1889.3698,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,10.0,2023.0,7.0,,,,,,,,,
7392,2023-07-10,14,2950.0,20.0,1889.3698,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,10.0,2023.0,7.0,,,,,,,,,
7393,2023-07-10,15,2860.0,10.0,1889.3698,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2860.0,10.0,2023.0,7.0,,,,,,,,,
7394,2023-07-10,15,2950.0,24.0,1889.3698,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,10.0,2023.0,7.0,,,,,,,,,
7395,2023-07-10,16,2860.0,10.0,1889.3698,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2860.0,10.0,2023.0,7.0,,,,,,,,,
7396,2023-07-10,16,2950.0,36.0,1889.3698,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,10.0,2023.0,7.0,,,,,,,,,
7397,2023-07-10,17,2950.0,32.0,1889.3698,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,10.0,2023.0,7.0,,,,,,,,,
7398,2023-07-10,18,2860.0,10.0,1889.3698,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2860.0,10.0,2023.0,7.0,,,,,,,,,
7399,2023-07-10,18,2950.0,12.0,1889.3698,2667.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,10.0,2023.0,7.0,,,,,,,,,
7400,2023-07-10,19,2860.0,10.0,1880.0025,3304.5,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2860.0,10.0,2023.0,7.0,,,,,,,,,
7401,2023-07-10,19,2950.0,24.0,1880.0025,3304.5,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,10.0,2023.0,7.0,,,,,,,,,
7402,2023-07-10,20,2890.0,4.0,1880.0025,3304.5,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2890.0,10.0,2023.0,7.0,,,,,,,,,
7403,2023-07-10,20,2950.0,8.0,1880.0025,3304.5,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,10.0,2023.0,7.0,,,,,,,,,
7404,2023-07-10,21,2950.0,8.0,1880.0025,3304.5,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,2950.0,10.0,2023.0,7.0,,,,,,,,,
